,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,block_num,stimulus_duration,cue,stim_number,task,task_condition,cue_condition,condition,current_trial,correct_response,CTI,choices,correct_trial,ITIParams,current_question,current_key_answer,exp_id,attention_check_percent
812,,html-keyboard-response,812,456018,0.0-3.2-124.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,High-Low,2.0,magnitude,stay,switch,task_stay_cue_switch,24.0,.,150.0,,,,,,,
813,,html-keyboard-response,813,457525,0.0-3.2-125.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,High-Low,2.0,magnitude,stay,switch,task_stay_cue_switch,24.0,.,150.0,"[',', '.']",0,,,,,
814,,html-keyboard-response,814,457846,0.0-3.2-126.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,313.2873943868927,,test,2.0,313.2873943868927,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
815,,call-function,815,457846,0.0-3.2-127.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
816,,html-keyboard-response,816,458353,0.0-3.2-128.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
817,,html-keyboard-response,817,458509,0.0-3.2-129.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Parity,8.0,parity,switch,switch,task_switch_cue_switch,25.0,",",150.0,,,,,,,
818,,html-keyboard-response,818,460017,0.0-3.2-130.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Parity,8.0,parity,switch,switch,task_switch_cue_switch,25.0,",",150.0,"[',', '.']",0,,,,,
819,,html-keyboard-response,819,460508,0.0-3.2-131.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,484.66275919472855,,test,2.0,484.66275919472855,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
820,,call-function,820,460508,0.0-3.2-132.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
821,,html-keyboard-response,821,461012,0.0-3.2-133.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
822,,html-keyboard-response,822,461169,0.0-3.2-134.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,3.0,magnitude,switch,switch,task_switch_cue_switch,26.0,.,150.0,,,,,,,
823,,html-keyboard-response,823,462677,0.0-3.2-135.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Magnitude,3.0,magnitude,switch,switch,task_switch_cue_switch,26.0,.,150.0,"[',', '.']",0,,,,,
824,,html-keyboard-response,824,463114,0.0-3.2-136.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,436.2875279566615,,test,2.0,436.2875279566615,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
825,,call-function,825,463115,0.0-3.2-137.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
826,,html-keyboard-response,826,463619,0.0-3.2-138.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
827,,html-keyboard-response,827,463776,0.0-3.2-139.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,1.0,magnitude,stay,stay,task_stay_cue_stay,27.0,.,150.0,,,,,,,
828,,html-keyboard-response,828,465283,0.0-3.2-140.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/1.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Magnitude,1.0,magnitude,stay,stay,task_stay_cue_stay,27.0,.,150.0,"[',', '.']",0,,,,,
829,,html-keyboard-response,829,465534,0.0-3.2-141.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,245.3835626424197,,test,2.0,245.3835626424197,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
830,,call-function,830,465535,0.0-3.2-142.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
831,,html-keyboard-response,831,466038,0.0-3.2-143.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
832,,html-keyboard-response,832,466195,0.0-3.2-144.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,High-Low,4.0,magnitude,stay,switch,task_stay_cue_switch,28.0,.,150.0,,,,,,,
833,,html-keyboard-response,833,467702,0.0-3.2-145.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/4.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,High-Low,4.0,magnitude,stay,switch,task_stay_cue_switch,28.0,.,150.0,"[',', '.']",0,,,,,
834,,html-keyboard-response,834,467711,0.0-3.2-146.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,6.942200332282103,,test,2.0,6.942200332282103,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
835,,call-function,835,467711,0.0-3.2-147.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
836,,html-keyboard-response,836,468214,0.0-3.2-148.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
837,,html-keyboard-response,837,468370,0.0-3.2-149.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,High-Low,7.0,magnitude,stay,stay,task_stay_cue_stay,29.0,",",150.0,,,,,,,
838,,html-keyboard-response,838,469878,0.0-3.2-150.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,High-Low,7.0,magnitude,stay,stay,task_stay_cue_stay,29.0,",",150.0,"[',', '.']",0,,,,,
839,,html-keyboard-response,839,470468,0.0-3.2-151.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,588.7455243586693,,test,2.0,588.7455243586693,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
840,,call-function,840,470469,0.0-3.2-152.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
841,,html-keyboard-response,841,470971,0.0-3.2-153.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
842,,html-keyboard-response,842,471127,0.0-3.2-154.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,High-Low,7.0,magnitude,stay,stay,task_stay_cue_stay,30.0,",",150.0,,,,,,,
843,,html-keyboard-response,843,472631,0.0-3.2-155.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,High-Low,7.0,magnitude,stay,stay,task_stay_cue_stay,30.0,",",150.0,"[',', '.']",0,,,,,
844,,html-keyboard-response,844,473544,0.0-3.2-156.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,906.6781087718916,,test,2.0,906.6781087718916,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
845,,call-function,845,473544,0.0-3.2-157.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
846,,html-keyboard-response,846,474048,0.0-3.2-158.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
847,,html-keyboard-response,847,474205,0.0-3.2-159.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Even-Odd,7.0,parity,switch,switch,task_switch_cue_switch,31.0,.,150.0,,,,,,,
848,,html-keyboard-response,848,475713,0.0-3.2-160.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Even-Odd,7.0,parity,switch,switch,task_switch_cue_switch,31.0,.,150.0,"[',', '.']",0,,,,,
849,,html-keyboard-response,849,476491,0.0-3.2-161.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,772.5318090532261,,test,2.0,772.5318090532261,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
850,,call-function,850,476492,0.0-3.2-162.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
851,,html-keyboard-response,851,476997,0.0-3.2-163.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
852,,html-keyboard-response,852,477153,0.0-3.2-164.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Even-Odd,8.0,parity,stay,stay,task_stay_cue_stay,32.0,",",150.0,,,,,,,
853,,html-keyboard-response,853,478657,0.0-3.2-165.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Even-Odd,8.0,parity,stay,stay,task_stay_cue_stay,32.0,",",150.0,"[',', '.']",0,,,,,
854,,html-keyboard-response,854,478879,0.0-3.2-166.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,218.2763629408028,,test,2.0,218.2763629408028,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
855,,call-function,855,478879,0.0-3.2-167.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
856,,html-keyboard-response,856,479380,0.0-3.2-168.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
857,,html-keyboard-response,857,479537,0.0-3.2-169.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,8.0,magnitude,switch,switch,task_switch_cue_switch,33.0,",",150.0,,,,,,,
858,,html-keyboard-response,858,481044,0.0-3.2-170.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Magnitude,8.0,magnitude,switch,switch,task_switch_cue_switch,33.0,",",150.0,"[',', '.']",0,,,,,
859,,html-keyboard-response,859,481316,0.0-3.2-171.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,269.26546905732573,,test,2.0,269.26546905732573,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
860,,call-function,860,481316,0.0-3.2-172.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
861,,html-keyboard-response,861,481821,0.0-3.2-173.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
862,,html-keyboard-response,862,481978,0.0-3.2-174.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,4.0,magnitude,stay,stay,task_stay_cue_stay,34.0,.,150.0,,,,,,,
863,,html-keyboard-response,863,483481,0.0-3.2-175.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/4.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Magnitude,4.0,magnitude,stay,stay,task_stay_cue_stay,34.0,.,150.0,"[',', '.']",0,,,,,
864,,html-keyboard-response,864,483749,0.0-3.2-176.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,261.1679890451787,,test,2.0,261.1679890451787,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
865,,call-function,865,483749,0.0-3.2-177.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
866,,html-keyboard-response,866,484253,0.0-3.2-178.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
867,,html-keyboard-response,867,484407,0.0-3.2-179.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,1.0,magnitude,stay,stay,task_stay_cue_stay,35.0,.,150.0,,,,,,,
868,,html-keyboard-response,868,485914,0.0-3.2-180.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/1.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Magnitude,1.0,magnitude,stay,stay,task_stay_cue_stay,35.0,.,150.0,"[',', '.']",0,,,,,
869,,html-keyboard-response,869,486019,0.0-3.2-181.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,98.72008450638552,,test,2.0,98.72008450638552,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
870,,call-function,870,486019,0.0-3.2-182.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
871,,html-keyboard-response,871,486523,0.0-3.2-183.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
872,,html-keyboard-response,872,486680,0.0-3.2-184.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Even-Odd,9.0,parity,switch,switch,task_switch_cue_switch,36.0,.,150.0,,,,,,,
873,,html-keyboard-response,873,488185,0.0-3.2-185.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Even-Odd,9.0,parity,switch,switch,task_switch_cue_switch,36.0,.,150.0,"[',', '.']",0,,,,,
874,,html-keyboard-response,874,488885,0.0-3.2-186.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,693.7163571703292,,test,2.0,693.7163571703292,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
875,,call-function,875,488886,0.0-3.2-187.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
876,,html-keyboard-response,876,489390,0.0-3.2-188.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
877,,html-keyboard-response,877,489546,0.0-3.2-189.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Even-Odd,3.0,parity,stay,stay,task_stay_cue_stay,37.0,.,150.0,,,,,,,
878,,html-keyboard-response,878,491054,0.0-3.2-190.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Even-Odd,3.0,parity,stay,stay,task_stay_cue_stay,37.0,.,150.0,"[',', '.']",0,,,,,
879,,html-keyboard-response,879,491060,0.0-3.2-191.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1.3265226628161704,,test,2.0,1.3265226628161704,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
880,,call-function,880,491060,0.0-3.2-192.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
881,,html-keyboard-response,881,491562,0.0-3.2-193.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
882,,html-keyboard-response,882,491720,0.0-3.2-194.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,High-Low,2.0,magnitude,switch,switch,task_switch_cue_switch,38.0,.,150.0,,,,,,,
883,,html-keyboard-response,883,493224,0.0-3.2-195.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,High-Low,2.0,magnitude,switch,switch,task_switch_cue_switch,38.0,.,150.0,"[',', '.']",0,,,,,
884,,html-keyboard-response,884,493547,0.0-3.2-196.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,319.64786966101207,,test,2.0,319.64786966101207,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
885,,call-function,885,493547,0.0-3.2-197.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
886,,html-keyboard-response,886,494050,0.0-3.2-198.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
887,,html-keyboard-response,887,494206,0.0-3.2-199.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,2.0,magnitude,stay,switch,task_stay_cue_switch,39.0,.,150.0,,,,,,,
888,,html-keyboard-response,888,495713,0.0-3.2-200.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Magnitude,2.0,magnitude,stay,switch,task_stay_cue_switch,39.0,.,150.0,"[',', '.']",0,,,,,
889,,html-keyboard-response,889,496676,0.0-3.2-201.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,956.8145583075078,,test,2.0,956.8145583075078,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
890,,call-function,890,496677,0.0-3.2-202.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
891,,html-keyboard-response,891,497180,0.0-3.2-203.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
892,,html-keyboard-response,892,497337,0.0-3.2-204.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Parity,3.0,parity,switch,switch,task_switch_cue_switch,40.0,.,150.0,,,,,,,
893,,html-keyboard-response,893,498844,0.0-3.2-205.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Parity,3.0,parity,switch,switch,task_switch_cue_switch,40.0,.,150.0,"[',', '.']",0,,,,,
894,,html-keyboard-response,894,498930,0.0-3.2-206.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,80.28366553635351,,test,2.0,80.28366553635351,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
895,,call-function,895,498931,0.0-3.2-207.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
896,,html-keyboard-response,896,499436,0.0-3.2-208.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
897,,html-keyboard-response,897,499591,0.0-3.2-209.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,High-Low,8.0,magnitude,switch,switch,task_switch_cue_switch,41.0,",",150.0,,,,,,,
898,,html-keyboard-response,898,501098,0.0-3.2-210.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,High-Low,8.0,magnitude,switch,switch,task_switch_cue_switch,41.0,",",150.0,"[',', '.']",0,,,,,
899,,html-keyboard-response,899,501254,0.0-3.2-211.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,149.29986039346738,,test,2.0,149.29986039346738,,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
900,,call-function,900,501254,0.0-3.2-212.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,,
901,,html-keyboard-response,901,501756,0.0-3.2-213.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,,
902,,html-keyboard-response,902,501913,0.0-3.2-214.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Even-Odd,7.0,parity,switch,switch,task_switch_cue_switch,42.0,.,150.0,,,,,,,
