,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,block_num,stimulus_duration,cue,stim_number,task,task_condition,cue_condition,current_trial,correct_response,CTI,choices,correct_trial,ITIParams,attention_check_question,current_key_answer,exp_id,attention_check_percent
853,,html-keyboard-response,853,521390,0.0-3.2-165.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/3.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Even-Odd,3.0,parity,switch,switch,32.0,.,150.0,"[',', '.']",0.0,,,,,
854,,html-keyboard-response,854,522782,0.0-3.2-166.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1385.076733208378,,test,2.0,1385.076733208378,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
855,,call-function,855,522783,0.0-3.2-167.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
856,,html-keyboard-response,856,523287,0.0-3.2-168.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
857,,html-keyboard-response,857,523444,0.0-3.2-169.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Parity,7.0,parity,stay,switch,33.0,.,150.0,,,,,,,
858,,html-keyboard-response,858,524952,0.0-3.2-170.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",,test_trial,1500.0,,test,2.0,1000.0,Parity,7.0,parity,stay,switch,33.0,.,150.0,"[',', '.']",0.0,,,,,
859,,html-keyboard-response,859,525583,0.0-3.2-171.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,624.7081183673437,,test,2.0,624.7081183673437,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
860,,call-function,860,525583,0.0-3.2-172.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
861,,html-keyboard-response,861,526085,0.0-3.2-173.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
862,,html-keyboard-response,862,526242,0.0-3.2-174.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Even-Odd,1.0,parity,stay,switch,34.0,.,150.0,,,,,,,
863,,html-keyboard-response,863,527750,0.0-3.2-175.2,899.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/1.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,2.0,1000.0,Even-Odd,1.0,parity,stay,switch,34.0,.,150.0,"[',', '.']",1.0,,,,,
864,,html-keyboard-response,864,528697,0.0-3.2-176.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,943.857396152394,,test,2.0,943.857396152394,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
865,,call-function,865,528698,0.0-3.2-177.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
866,,html-keyboard-response,866,529202,0.0-3.2-178.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
867,,html-keyboard-response,867,529358,0.0-3.2-179.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,High-Low,2.0,magnitude,switch,switch,35.0,.,150.0,,,,,,,
868,,html-keyboard-response,868,530866,0.0-3.2-180.2,632.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,2.0,1000.0,High-Low,2.0,magnitude,switch,switch,35.0,.,150.0,"[',', '.']",1.0,,,,,
869,,html-keyboard-response,869,531355,0.0-3.2-181.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,485.8094699521042,,test,2.0,485.8094699521042,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
870,,call-function,870,531356,0.0-3.2-182.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
871,,html-keyboard-response,871,531859,0.0-3.2-183.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
872,,html-keyboard-response,872,532016,0.0-3.2-184.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Parity,7.0,parity,switch,switch,36.0,.,150.0,,,,,,,
873,,html-keyboard-response,873,533523,0.0-3.2-185.2,757.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,2.0,1000.0,Parity,7.0,parity,switch,switch,36.0,.,150.0,"[',', '.']",1.0,,,,,
874,,html-keyboard-response,874,534563,0.0-3.2-186.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1035.3155074885904,,test,2.0,1035.3155074885904,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
875,,call-function,875,534564,0.0-3.2-187.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
876,,html-keyboard-response,876,535065,0.0-3.2-188.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
877,,html-keyboard-response,877,535222,0.0-3.2-189.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Parity,6.0,parity,stay,stay,37.0,",",150.0,,,,,,,
878,,html-keyboard-response,878,536729,0.0-3.2-190.2,866.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/6.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,2.0,1000.0,Parity,6.0,parity,stay,stay,37.0,",",150.0,"[',', '.']",1.0,,,,,
879,,html-keyboard-response,879,537961,0.0-3.2-191.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1226.8531219429515,,test,2.0,1226.8531219429515,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
880,,call-function,880,537961,0.0-3.2-192.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
881,,html-keyboard-response,881,538466,0.0-3.2-193.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
882,,html-keyboard-response,882,538622,0.0-3.2-194.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,6.0,magnitude,switch,switch,38.0,",",150.0,,,,,,,
883,,html-keyboard-response,883,540125,0.0-3.2-195.2,808.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/6.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,2.0,1000.0,Magnitude,6.0,magnitude,switch,switch,38.0,",",150.0,"[',', '.']",1.0,,,,,
884,,html-keyboard-response,884,541334,0.0-3.2-196.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1203.0660094470925,,test,2.0,1203.0660094470925,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
885,,call-function,885,541335,0.0-3.2-197.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
886,,html-keyboard-response,886,541837,0.0-3.2-198.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
887,,html-keyboard-response,887,541994,0.0-3.2-199.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,High-Low,2.0,magnitude,stay,switch,39.0,.,150.0,,,,,,,
888,,html-keyboard-response,888,543502,0.0-3.2-200.2,626.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,2.0,1000.0,High-Low,2.0,magnitude,stay,switch,39.0,.,150.0,"[',', '.']",1.0,,,,,
889,,html-keyboard-response,889,543637,0.0-3.2-201.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,128.49127479994988,,test,2.0,128.49127479994988,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
890,,call-function,890,543637,0.0-3.2-202.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
891,,html-keyboard-response,891,544140,0.0-3.2-203.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
892,,html-keyboard-response,892,544297,0.0-3.2-204.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,High-Low,9.0,magnitude,stay,stay,40.0,",",150.0,,,,,,,
893,,html-keyboard-response,893,545804,0.0-3.2-205.2,689.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">High-Low</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,2.0,1000.0,High-Low,9.0,magnitude,stay,stay,40.0,",",150.0,"[',', '.']",1.0,,,,,
894,,html-keyboard-response,894,546966,0.0-3.2-206.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1155.6092205382743,,test,2.0,1155.6092205382743,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
895,,call-function,895,546966,0.0-3.2-207.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
896,,html-keyboard-response,896,547468,0.0-3.2-208.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
897,,html-keyboard-response,897,547622,0.0-3.2-209.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Parity,6.0,parity,switch,switch,41.0,",",150.0,,,,,,,
898,,html-keyboard-response,898,549130,0.0-3.2-210.2,621.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/6.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,2.0,1000.0,Parity,6.0,parity,switch,switch,41.0,",",150.0,"[',', '.']",1.0,,,,,
899,,html-keyboard-response,899,550010,0.0-3.2-211.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,873.0474422918004,,test,2.0,873.0474422918004,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
900,,call-function,900,550011,0.0-3.2-212.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
901,,html-keyboard-response,901,550513,0.0-3.2-213.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
902,,html-keyboard-response,902,550670,0.0-3.2-214.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,7.0,magnitude,switch,switch,42.0,",",150.0,,,,,,,
903,,html-keyboard-response,903,552177,0.0-3.2-215.2,771.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,2.0,1000.0,Magnitude,7.0,magnitude,switch,switch,42.0,",",150.0,"[',', '.']",1.0,,,,,
904,,html-keyboard-response,904,553183,0.0-3.2-216.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,999.7056922704938,,test,2.0,999.7056922704938,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
905,,call-function,905,553184,0.0-3.2-217.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
906,,html-keyboard-response,906,553687,0.0-3.2-218.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
907,,html-keyboard-response,907,553844,0.0-3.2-219.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Parity,7.0,parity,switch,switch,43.0,.,150.0,,,,,,,
908,,html-keyboard-response,908,555351,0.0-3.2-220.2,914.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,2.0,1000.0,Parity,7.0,parity,switch,switch,43.0,.,150.0,"[',', '.']",1.0,,,,,
909,,html-keyboard-response,909,556834,0.0-3.2-221.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1475.7375695686146,,test,2.0,1475.7375695686146,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
910,,call-function,910,556834,0.0-3.2-222.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
911,,html-keyboard-response,911,557338,0.0-3.2-223.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
912,,html-keyboard-response,912,557495,0.0-3.2-224.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Parity,2.0,parity,stay,stay,44.0,",",150.0,,,,,,,
913,,html-keyboard-response,913,559001,0.0-3.2-225.2,675.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,2.0,1000.0,Parity,2.0,parity,stay,stay,44.0,",",150.0,"[',', '.']",0.0,,,,,
914,,html-keyboard-response,914,559801,0.0-3.2-226.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,793.4454115052298,,test,2.0,793.4454115052298,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
915,,call-function,915,559802,0.0-3.2-227.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
916,,html-keyboard-response,916,560305,0.0-3.2-228.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
917,,html-keyboard-response,917,560462,0.0-3.2-229.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Parity,7.0,parity,stay,stay,45.0,.,150.0,,,,,,,
918,,html-keyboard-response,918,561969,0.0-3.2-230.2,733.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,2.0,1000.0,Parity,7.0,parity,stay,stay,45.0,.,150.0,"[',', '.']",1.0,,,,,
919,,html-keyboard-response,919,563485,0.0-3.2-231.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1509.6094109222327,,test,2.0,1509.6094109222327,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
920,,call-function,920,563486,0.0-3.2-232.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
921,,html-keyboard-response,921,563988,0.0-3.2-233.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
922,,html-keyboard-response,922,564144,0.0-3.2-234.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,7.0,magnitude,switch,switch,46.0,",",150.0,,,,,,,
923,,html-keyboard-response,923,565652,0.0-3.2-235.2,577.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/7.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,2.0,1000.0,Magnitude,7.0,magnitude,switch,switch,46.0,",",150.0,"[',', '.']",1.0,,,,,
924,,html-keyboard-response,924,566988,0.0-3.2-236.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1329.7842776472871,,test,2.0,1329.7842776472871,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
925,,call-function,925,566989,0.0-3.2-237.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
926,,html-keyboard-response,926,567492,0.0-3.2-238.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
927,,html-keyboard-response,927,567648,0.0-3.2-239.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Even-Odd,1.0,parity,switch,switch,47.0,.,150.0,,,,,,,
928,,html-keyboard-response,928,569155,0.0-3.2-240.2,640.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/1.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,2.0,1000.0,Even-Odd,1.0,parity,switch,switch,47.0,.,150.0,"[',', '.']",1.0,,,,,
929,,html-keyboard-response,929,570879,0.0-3.2-241.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,1718.4381606306222,,test,2.0,1718.4381606306222,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
930,,call-function,930,570880,0.0-3.2-242.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
931,,html-keyboard-response,931,571384,0.0-3.2-243.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
932,,html-keyboard-response,932,571541,0.0-3.2-244.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Even-Odd,9.0,parity,stay,stay,48.0,.,150.0,,,,,,,
933,,html-keyboard-response,933,573048,0.0-3.2-245.2,625.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Even-Odd</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/9.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,2.0,1000.0,Even-Odd,9.0,parity,stay,stay,48.0,.,150.0,"[',', '.']",1.0,,,,,
934,,html-keyboard-response,934,573265,0.0-3.2-246.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,211.7971414929121,,test,2.0,211.7971414929121,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
935,,call-function,935,573266,0.0-3.2-247.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
936,,html-keyboard-response,936,573769,0.0-3.2-248.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
937,,html-keyboard-response,937,573922,0.0-3.2-249.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Parity,2.0,parity,stay,switch,49.0,",",150.0,,,,,,,
938,,html-keyboard-response,938,575429,0.0-3.2-250.2,1013.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Parity</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/2.png'></img></div>
      </div>
    </div>
  ",.,test_trial,1500.0,,test,2.0,1000.0,Parity,2.0,parity,stay,switch,49.0,",",150.0,"[',', '.']",0.0,,,,,
939,,html-keyboard-response,939,575480,0.0-3.2-251.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,46.57397609377879,,test,2.0,46.57397609377879,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
940,,call-function,940,575481,0.0-3.2-252.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
941,,html-keyboard-response,941,575985,0.0-3.2-253.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
942,,html-keyboard-response,942,576142,0.0-3.2-254.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,8.0,magnitude,switch,switch,50.0,",",150.0,,,,,,,
943,,html-keyboard-response,943,577649,0.0-3.2-255.2,634.0,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""gng_number"">
        <div class=""cue-text""><img class = center src='/static/experiments/cued_task_switching_rdoc/images/8.png'></img></div>
      </div>
    </div>
  ",",",test_trial,1500.0,,test,2.0,1000.0,Magnitude,8.0,magnitude,switch,switch,50.0,",",150.0,"[',', '.']",1.0,,,,,
944,,html-keyboard-response,944,578155,0.0-3.2-256.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_ITI,502.11162400652097,,test,2.0,502.11162400652097,,,,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
945,,call-function,945,578156,0.0-3.2-257.2,,,,set_stims,,,,,,,,,,,,,,,,,,,,
946,,html-keyboard-response,946,578657,0.0-3.2-258.2,,<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,2.0,500.0,,,,,,,,,,,,,,,
947,,html-keyboard-response,947,578813,0.0-3.2-259.2,,"
    <div class=""upperbox"">
      <div class=""center-text"" style=""color:white;"">Magnitude</div>
    </div>
    <div class=""lowerbox"">
      <div class=""fixation"">+</div>
    </div>
  ",,test_cue,150.0,,test,2.0,150.0,Magnitude,6.0,magnitude,stay,stay,51.0,",",150.0,,,,,,,
